TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC ENDC MeNB PCell Change MeNB Pcell Change Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-19 06:56:06.000000,-87.633797,41.779968,-87.633796,41.779967,3.813564,12.680000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,35.135,0.200,27.692,0.284
2022-12-19 06:56:06.501617,-87.633873,41.779964,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:07.000000,-87.633949,41.779964,-87.633946,41.779965,3.814333,12.420000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,39.345,0.195,25.704,0.244
2022-12-19 06:56:08.000000,-87.634094,41.779964,-87.634093,41.779963,3.813856,12.110000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,41.891,0.185,30.948,0.292
2022-12-19 06:56:09.000000,-87.634232,41.779961,-87.634235,41.779960,3.816670,11.650000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,40.780,0.190,28.937,0.259
2022-12-19 06:56:10.000000,-87.634369,41.779957,-87.634366,41.779957,3.819670,10.650000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,60.093,0.219,36.900,0.364
2022-12-19 06:56:11.000000,-87.634483,41.779953,-87.634483,41.779954,3.814923,9.390000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,48.475,0.213,46.804,0.493
2022-12-19 06:56:11.627215,-87.634544,41.779953,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:12.000000,-87.634583,41.779953,-87.634584,41.779952,3.812805,7.940000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,52.312,0.218,37.208,0.389
2022-12-19 06:56:13.000000,-87.634666,41.779949,-87.634667,41.779949,3.813621,6.530000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,44.301,0.204,38.499,0.380
2022-12-19 06:56:14.000000,-87.634735,41.779949,-87.634733,41.779948,3.967200,5.050000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,33.518,0.240,25.578,0.189
2022-12-19 06:56:15.000000,-87.634781,41.779945,-87.634782,41.779947,4.281558,3.590000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,25.512,0.376,22.757,0.252
2022-12-19 06:56:16.000000,-87.634811,41.779945,-87.634813,41.779946,4.569747,2.210000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,35.536,0.465,25.361,0.349
2022-12-19 06:56:16.736122,-87.634819,41.779945,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:17.000000,-87.634827,41.779945,-87.634830,41.779946,4.240713,1.070000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,19.179,0.221,26.549,0.290
2022-12-19 06:56:18.000000,-87.634842,41.779945,-87.634839,41.779946,4.153789,0.540000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,23.330,0.289,19.775,0.210
2022-12-19 06:56:19.000000,-87.634842,41.779945,-87.634844,41.779946,4.482947,0.310000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,22.251,0.204,18.393,0.225
2022-12-19 06:56:20.000000,-87.634850,41.779945,-87.634846,41.779946,4.327050,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,35.044,0.204,22.494,0.220
2022-12-19 06:56:21.000000,-87.634842,41.779945,-87.634846,41.779946,5.887635,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,31.865,0.195,28.023,0.245
2022-12-19 06:56:21.867630,-87.634842,41.779945,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:22.000000,-87.634842,41.779945,-87.634846,41.779946,6.158356,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,29.731,0.249,18.758,0.163
2022-12-19 06:56:23.000000,-87.634842,41.779945,-87.634846,41.779946,6.598027,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,29.777,0.230,25.910,0.263
2022-12-19 06:56:24.000000,-87.634842,41.779945,-87.634846,41.779946,6.550399,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,27.141,0.172,24.459,0.237
2022-12-19 06:56:25.000000,-87.634842,41.779945,-87.634846,41.779946,6.375848,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,30.979,0.206,24.642,0.239
2022-12-19 06:56:26.000000,-87.634842,41.779945,-87.634846,41.779946,5.654908,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,21.868,0.188,18.979,0.201
2022-12-19 06:56:26.983474,-87.634842,41.779945,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:27.000000,-87.634842,41.779945,-87.634846,41.779946,5.267395,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,24.295,0.224,19.955,0.229
2022-12-19 06:56:28.000000,-87.634842,41.779945,-87.634846,41.779946,4.786638,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,36.867,0.209,22.882,0.220
2022-12-19 06:56:29.000000,-87.634842,41.779945,-87.634846,41.779946,4.688298,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,34.949,0.205,28.389,0.286
2022-12-19 06:56:30.000000,-87.634842,41.779945,-87.634846,41.779946,4.683235,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,39.653,0.213,31.096,0.293
2022-12-19 06:56:31.000000,-87.634842,41.779945,-87.634846,41.779946,4.417450,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,31.470,0.205,27.989,0.267
2022-12-19 06:56:32.000000,-87.634842,41.779945,-87.634846,41.779946,4.485203,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,27.502,0.187,25.190,0.246
2022-12-19 06:56:32.115427,-87.634842,41.779945,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:33.000000,-87.634857,41.779942,-87.634855,41.779942,4.393305,1.020000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,27.614,0.241,19.889,0.193
2022-12-19 06:56:34.000000,-87.634880,41.779942,-87.634877,41.779942,4.332463,2.240000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,26.521,0.294,21.283,0.250
2022-12-19 06:56:35.000000,0.000000,0.000000,0.000000,0.000000,27.459999,0.000000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,22.432,0.185,18.907,0.200
2022-12-19 06:56:36.000000,-87.634964,41.779942,-87.634968,41.779941,3.812810,4.720000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,22.963,0.293,14.508,0.173
2022-12-19 06:56:37.000000,-87.635033,41.779942,-87.635034,41.779940,3.809730,5.850000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,25.287,0.227,17.741,0.224
2022-12-19 06:56:37.216277,-87.635048,41.779942,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:38.000000,-87.635117,41.779938,-87.635113,41.779938,3.795970,6.970000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,26.968,0.170,20.300,0.194
2022-12-19 06:56:39.000000,-87.635201,41.779938,-87.635202,41.779938,3.813017,7.710000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,16.249,0.165,17.581,0.187
2022-12-19 06:56:40.000000,-87.635300,41.779938,-87.635302,41.779936,3.818151,8.520000,LTE(2CA),,,,,,,,,,,,,,,442,Band 66,,,,,9.641,0.183,10.189,0.111
2022-12-19 06:56:41.000000,-87.635414,41.779934,-87.635413,41.779935,3.810682,9.480000,LTE(5CA),,,,,,,,,,,,,,,442,Band 66,,,,,41.204,0.419,19.497,0.269
2022-12-19 06:56:41.017287,-87.635414,41.779934,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.133702,-87.635429,41.779934,,,,,,Handover Attempt,,442,353,Intraband,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.134227,-87.635429,41.779934,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.022,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.134297,-87.635429,41.779934,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.134365,-87.635429,41.779934,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.134372,-87.635429,41.779934,,,,,,PRACH: Msg2(RAR),,,,,,,,36,,,,,,,,,,,,,,,
2022-12-19 06:56:41.134379,-87.635429,41.779934,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.185184,-87.635437,41.779934,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.269970,-87.635445,41.779934,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.439223,-87.635468,41.779934,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.439340,-87.635468,41.779934,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.439394,-87.635468,41.779934,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:41.439447,-87.635468,41.779934,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:42.000000,-87.635536,41.779934,-87.635534,41.779933,3.815676,10.330000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,45.591,0.185,38.305,0.337
2022-12-19 06:56:43.000000,-87.635658,41.779930,-87.635662,41.779930,3.814011,10.900000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,52.318,0.198,42.086,0.384
2022-12-19 06:56:44.000000,-87.635796,41.779926,-87.635799,41.779927,3.811619,11.530000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,47.259,0.189,43.263,0.459
2022-12-19 06:56:45.000000,-87.635941,41.779922,-87.635942,41.779924,3.815924,12.010000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,53.159,0.195,40.658,0.401
2022-12-19 06:56:46.000000,-87.636086,41.779922,-87.636089,41.779922,3.811125,12.370000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,58.230,0.221,56.595,0.575
2022-12-19 06:56:46.415494,-87.636147,41.779922,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:47.000000,-87.636238,41.779919,-87.636237,41.779920,3.819880,12.320000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,45.654,0.220,35.540,0.363
2022-12-19 06:56:48.000000,-87.636383,41.779919,-87.636386,41.779919,3.816483,12.310000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,51.957,0.206,55.691,0.603
2022-12-19 06:56:49.000000,-87.636536,41.779919,-87.636535,41.779917,3.816095,12.450000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,52.989,0.220,41.640,0.437
2022-12-19 06:56:50.000000,-87.636688,41.779915,-87.636685,41.779915,3.816773,12.490000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,44.849,0.188,37.137,0.381
2022-12-19 06:56:51.000000,-87.636833,41.779911,-87.636836,41.779912,3.812004,12.640000,LTE(5CA),,,,,,,,,,,,,,,353,Band 66,,,,,36.736,0.198,38.503,0.386
2022-12-19 06:56:51.519548,-87.636909,41.779907,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:51.850920,-87.636963,41.779907,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:52.000000,-87.636986,41.779907,-87.636987,41.779909,4.012797,12.440000,LTE(5CA),,,,,,,,,,,,,,,353,Band 66,,,,,27.070,0.173,23.054,0.230
2022-12-19 06:56:52.019688,-87.636986,41.779907,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:52.019734,-87.636986,41.779907,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:52.244592,-87.637024,41.779907,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.000000,-87.637131,41.779907,-87.637133,41.779906,3.868446,12.080000,LTE(3CA),,,,,,,,,,,,,,,353,Band 66,,,,,39.299,0.367,25.613,0.274
2022-12-19 06:56:53.329287,-87.637177,41.779907,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.369566,-87.637184,41.779907,,,,,,Handover Attempt,,353,240,Intraband,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.441261,-87.637192,41.779907,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.033,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.441304,-87.637192,41.779907,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.441384,-87.637192,41.779907,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:53.441387,-87.637192,41.779907,,,,,,PRACH: Msg2(RAR),,,,,,,,42,,,,,,,,,,,,,,,
2022-12-19 06:56:53.441391,-87.637192,41.779907,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:56:54.000000,-87.637276,41.779903,-87.637274,41.779904,3.930690,11.620000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,59.519,0.201,46.016,0.520
2022-12-19 06:56:55.000000,-87.637405,41.779900,-87.637409,41.779901,3.814693,11.070000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,59.545,0.184,44.701,0.431
2022-12-19 06:56:56.000000,-87.637543,41.779900,-87.637542,41.779900,3.813735,10.990000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,58.564,0.201,51.351,0.560
2022-12-19 06:56:57.000000,-87.637672,41.779900,-87.637676,41.779899,3.813979,11.270000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,63.405,0.291,50.033,0.417
2022-12-19 06:56:58.000000,-87.637817,41.779900,-87.637816,41.779898,4.001218,11.790000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,61.123,0.455,49.413,0.362
2022-12-19 06:56:59.000000,-87.637962,41.779896,-87.637962,41.779896,4.300365,12.340000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,87.277,0.303,60.833,0.612
2022-12-19 06:57:00.000000,-87.638115,41.779892,-87.638116,41.779893,4.640555,12.920000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,87.118,0.228,73.445,0.761
2022-12-19 06:57:01.000000,-87.638275,41.779888,-87.638276,41.779890,4.554541,13.380000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,109.994,0.374,87.054,1.030
2022-12-19 06:57:02.000000,-87.638435,41.779888,-87.638437,41.779887,4.455029,13.600000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,123.735,0.255,109.609,1.012
2022-12-19 06:57:03.000000,-87.638603,41.779884,-87.638602,41.779885,4.199677,13.600000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,133.525,0.337,116.810,1.046
2022-12-19 06:57:04.000000,-87.638763,41.779881,-87.638765,41.779882,4.519546,13.400000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,123.041,0.304,106.552,0.868
2022-12-19 06:57:05.000000,-87.638924,41.779881,-87.638924,41.779880,4.506883,13.190000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,118.787,0.265,106.666,0.992
2022-12-19 06:57:06.000000,-87.639084,41.779877,-87.639082,41.779877,4.835450,13.140000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,83.320,0.275,78.803,0.768
2022-12-19 06:57:07.000000,-87.639244,41.779877,-87.639241,41.779875,5.080102,13.170000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,80.358,0.246,63.780,0.686
2022-12-19 06:57:08.000000,-87.639397,41.779873,-87.639400,41.779874,5.503376,13.200000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,73.505,0.244,82.127,0.767
2022-12-19 06:57:09.000000,-87.639557,41.779877,-87.639559,41.779875,4.498843,13.170000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,82.003,0.245,57.326,0.617
2022-12-19 06:57:10.000000,0.000000,0.000000,0.000000,0.000000,79.358002,0.000000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,83.394,0.247,72.932,0.756
2022-12-19 06:57:11.000000,-87.639877,41.779873,-87.639874,41.779874,3.893076,12.950000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,77.917,0.217,69.629,0.655
2022-12-19 06:57:12.000000,-87.640030,41.779873,-87.640028,41.779873,4.001304,12.700000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,86.092,0.227,65.654,0.681
2022-12-19 06:57:13.000000,-87.640175,41.779869,-87.640177,41.779871,3.880321,12.550000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,80.227,0.225,73.742,0.748
2022-12-19 06:57:14.000000,-87.640327,41.779869,-87.640327,41.779869,3.810989,12.450000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,92.384,0.263,70.338,0.718
2022-12-19 06:57:15.000000,-87.640472,41.779865,-87.640476,41.779867,3.813251,12.310000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,94.218,0.236,83.578,0.884
2022-12-19 06:57:16.000000,-87.640625,41.779865,-87.640623,41.779864,3.810508,12.180000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,104.545,0.246,81.853,0.815
2022-12-19 06:57:17.000000,-87.640770,41.779861,-87.640768,41.779862,3.814002,11.990000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,113.992,0.372,88.888,0.501
2022-12-19 06:57:18.000000,-87.640915,41.779858,-87.640911,41.779859,3.815197,11.900000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,101.167,0.240,102.836,1.004
2022-12-19 06:57:19.000000,-87.641052,41.779858,-87.641055,41.779857,3.816550,11.880000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,98.624,0.288,76.952,0.721
2022-12-19 06:57:20.000000,-87.641197,41.779854,-87.641198,41.779855,3.815078,11.870000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,110.219,0.268,93.588,0.863
2022-12-19 06:57:21.000000,-87.641342,41.779854,-87.641340,41.779853,3.813086,11.880000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,109.051,0.254,100.584,1.068
2022-12-19 06:57:22.000000,-87.641479,41.779854,-87.641482,41.779852,3.836769,11.730000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,95.909,0.245,90.192,0.960
2022-12-19 06:57:23.000000,-87.641624,41.779854,-87.641621,41.779852,3.831512,11.550000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,125.213,0.581,99.480,0.658
2022-12-19 06:57:24.000000,-87.641754,41.779854,-87.641754,41.779853,3.812441,10.790000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,131.369,0.278,117.747,1.280
2022-12-19 06:57:25.000000,-87.641876,41.779854,-87.641876,41.779855,3.812006,9.800000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,89.906,0.231,94.419,0.960
2022-12-19 06:57:26.000000,-87.641983,41.779858,-87.641985,41.779856,3.810365,8.670000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,77.638,0.277,60.353,0.608
2022-12-19 06:57:27.000000,-87.642082,41.779858,-87.642079,41.779857,3.810482,7.480000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,84.203,0.409,72.252,0.388
2022-12-19 06:57:28.000000,-87.642159,41.779858,-87.642159,41.779858,3.809209,6.240000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,79.136,0.224,66.019,0.744
2022-12-19 06:57:29.000000,-87.642227,41.779858,-87.642223,41.779858,3.813282,4.990000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,121.538,0.263,89.187,1.095
2022-12-19 06:57:30.000000,-87.642273,41.779858,-87.642273,41.779858,3.814225,3.750000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,97.971,0.247,100.442,1.040
2022-12-19 06:57:31.000000,-87.642311,41.779858,-87.642308,41.779857,3.812986,2.550000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,119.208,0.263,91.827,1.008
2022-12-19 06:57:32.000000,-87.642334,41.779858,-87.642331,41.779857,3.799164,1.550000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,105.806,0.255,102.713,1.115
2022-12-19 06:57:33.000000,-87.642349,41.779858,-87.642349,41.779859,3.815097,1.380000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,117.655,0.274,93.791,1.024
2022-12-19 06:57:34.000000,-87.642365,41.779858,-87.642363,41.779858,3.815215,1.180000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,84.675,0.237,94.157,0.968
2022-12-19 06:57:35.000000,-87.642372,41.779858,-87.642375,41.779858,3.813353,0.970000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,79.655,0.401,54.470,0.288
2022-12-19 06:57:36.000000,-87.642387,41.779858,-87.642384,41.779857,3.930840,0.630000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,80.083,0.340,67.150,0.547
2022-12-19 06:57:37.000000,-87.642387,41.779858,-87.642389,41.779857,4.205361,0.420000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,80.591,0.228,63.118,0.697
2022-12-19 06:57:38.000000,-87.642395,41.779858,-87.642397,41.779857,4.034495,0.720000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,93.747,0.261,68.270,0.709
2022-12-19 06:57:39.000000,-87.642410,41.779858,-87.642410,41.779857,4.302748,1.270000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,103.756,0.264,91.118,0.978
2022-12-19 06:57:40.000000,-87.642433,41.779858,-87.642435,41.779857,4.271058,2.370000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,92.190,0.242,86.365,0.976
2022-12-19 06:57:41.000000,-87.642471,41.779858,-87.642474,41.779856,4.564259,3.690000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,67.585,0.255,67.150,0.710
2022-12-19 06:57:42.000000,-87.642525,41.779858,-87.642527,41.779856,4.814789,4.750000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,106.543,0.518,78.814,0.515
2022-12-19 06:57:43.000000,-87.642593,41.779858,-87.642594,41.779856,5.202241,5.920000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,111.990,0.256,91.255,0.890
2022-12-19 06:57:44.000000,-87.642670,41.779858,-87.642671,41.779856,5.669473,6.710000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,116.191,0.261,104.175,0.988
2022-12-19 06:57:45.000000,-87.642754,41.779854,-87.642757,41.779855,6.104465,7.380000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,127.274,0.278,109.065,0.966
2022-12-19 06:57:46.000000,-87.642853,41.779854,-87.642852,41.779854,6.514349,8.180000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,98.206,0.249,84.640,0.778
2022-12-19 06:57:47.000000,-87.642960,41.779850,-87.642957,41.779851,6.959990,9.130000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,95.799,0.332,81.453,0.797
2022-12-19 06:57:48.000000,-87.643074,41.779846,-87.643076,41.779847,5.013608,10.140000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,82.041,0.237,71.229,0.766
2022-12-19 06:57:49.000000,-87.643204,41.779842,-87.643205,41.779843,4.524836,10.940000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,86.727,0.239,60.970,0.643
2022-12-19 06:57:50.000000,-87.643341,41.779842,-87.643342,41.779841,3.817137,11.500000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,99.638,0.223,74.336,0.711
2022-12-19 06:57:51.000000,-87.643486,41.779839,-87.643485,41.779837,3.820337,12.020000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,87.018,0.248,74.553,0.764
2022-12-19 06:57:52.000000,-87.643631,41.779835,-87.643631,41.779836,3.849056,12.140000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,92.041,0.229,67.642,0.660
2022-12-19 06:57:53.000000,-87.643776,41.779835,-87.643777,41.779833,3.817514,12.090000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,78.048,0.224,69.424,0.743
2022-12-19 06:57:54.000000,-87.643929,41.779831,-87.643926,41.779831,3.849269,12.430000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,71.560,0.221,59.610,0.624
2022-12-19 06:57:55.000000,-87.644081,41.779827,-87.644078,41.779828,3.817539,12.890000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,85.021,0.375,56.549,0.348
2022-12-19 06:57:56.000000,-87.644241,41.779827,-87.644238,41.779827,3.819492,13.310000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,66.731,0.265,58.674,0.517
2022-12-19 06:57:57.000000,-87.644402,41.779827,-87.644399,41.779826,3.819463,13.520000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,51.175,0.214,35.083,0.306
2022-12-19 06:57:58.000000,-87.644562,41.779827,-87.644562,41.779827,3.904485,13.440000,LTE(3CA),,,,,,,,,,,,,,,240,Band 66,,,,,26.047,0.299,28.862,0.216
2022-12-19 06:57:58.280263,-87.644608,41.779827,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:57:58.360954,-87.644623,41.779827,,,,,,Handover Attempt,,240,239,Intraband,,,,,,,,,,,,,,,,,,,
2022-12-19 06:57:58.361854,-87.644623,41.779827,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.032,,,,,,,,,,,,,,,,
