TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-19 08:24:15.000000,-8.761870,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.062,0.002,0.000,0.000
2022-12-19 08:24:16.000000,-8.761890,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.016,0.010,0.000,0.000
2022-12-19 08:24:16.034080,-8.761890,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:16.240674,-8.761892,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:17.000000,-8.761900,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,,0.006,0.000,0.000
2022-12-19 08:24:18.000000,-8.761920,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.074,0.002,0.000,0.000
2022-12-19 08:24:19.000000,-8.761930,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.069,0.004,0.000,0.000
2022-12-19 08:24:20.000000,-8.761950,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.000,,0.000,0.000
2022-12-19 08:24:21.000000,-8.761960,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.002,0.003,0.000,0.000
2022-12-19 08:24:22.000000,-8.761970,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.018,0.009,0.000,0.000
2022-12-19 08:24:22.834263,-8.761978,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:22.834363,-8.761978,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:23.000000,-8.761980,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.020,0.010,0.000,0.000
2022-12-19 08:24:23.191817,-8.761982,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:23.409989,-8.761984,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:23.951101,-8.761990,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:24.000000,-8.761990,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.013,0.013,0.000,0.000
2022-12-19 08:24:24.354907,-8.761993,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:25.000000,-8.762000,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.074,0.005,0.000,0.000
2022-12-19 08:24:26.000000,-8.762010,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,,0.006,0.000,0.000
2022-12-19 08:24:26.907899,-8.762019,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:27.000000,-8.762020,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,203,Band 66,0.013,,0.000,0.000
2022-12-19 08:24:28.000000,-8.762020,4.188100,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,203,Band 66,0.038,0.010,0.000,0.000
2022-12-19 08:24:28.742854,-8.762027,4.188100,,,,,,eventA3,,,,,,,,,,,,,
2022-12-19 08:24:28.806962,-8.762028,4.188100,,,,,,Handover Attempt,203,409,Intraband,,,,,,,,,,
2022-12-19 08:24:28.808183,-8.762028,4.188100,,,,,,Handover Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.020,,,,,,,
2022-12-19 08:24:28.808690,-8.762028,4.188100,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,
2022-12-19 08:24:28.808931,-8.762028,4.188100,,,,,,Received RAR[True],,,,,,,,,,,,,
2022-12-19 08:24:28.809042,-8.762028,4.188100,,,,,,PRACH: Msg2(RAR),,,,,,,34,,,,,,
2022-12-19 08:24:28.809066,-8.762028,4.188100,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,
2022-12-19 08:24:28.951765,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:28.951868,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:28.951936,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,409,Band 66,0.015,0.020,0.000,0.000
2022-12-19 08:24:29.096659,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.176472,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.562766,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.849070,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.979500,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:29.979594,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:30.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.003,0.007,0.000,0.000
2022-12-19 08:24:30.291997,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:30.499183,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:30.694014,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:30.933170,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.004,0.016,0.000,0.000
2022-12-19 08:24:31.065574,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.333144,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.393414,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.519605,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.674485,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:31.919925,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:32.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.002,0.017,0.000,0.000
2022-12-19 08:24:32.019861,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:32.173667,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:32.456526,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:32.593259,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:32.974868,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.006,0.016,0.000,0.000
2022-12-19 08:24:33.132712,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.470356,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.536884,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.540077,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.903724,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.904358,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:33.995415,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.006,0.011,0.000,0.000
2022-12-19 08:24:34.152235,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.154144,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.427763,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.478813,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.479957,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:34.914367,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:35.000000,-8.762030,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.002,0.012,0.000,0.000
2022-12-19 08:24:35.029373,-8.762030,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:35.492502,-8.762034,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:35.677768,-8.762036,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:35.941676,-8.762039,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:36.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.002,0.005,0.000,0.000
2022-12-19 08:24:36.078193,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:36.386646,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:36.931668,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.006,0.010,0.000,0.000
2022-12-19 08:24:37.077935,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.362759,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.364237,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.479666,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.707304,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:37.974380,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:38.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.000,0.006,0.000,0.000
2022-12-19 08:24:38.653033,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:38.904467,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:39.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.009,0.000,0.000
2022-12-19 08:24:39.621886,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:39.735769,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:40.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.005,0.000,0.000
2022-12-19 08:24:40.323040,-8.762040,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:41.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.004,0.000,0.000
2022-12-19 08:24:42.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.083,,0.000,0.000
2022-12-19 08:24:43.000000,-8.762040,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.002,0.000,0.000
2022-12-19 08:24:43.883394,-8.762049,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:44.000000,-8.762050,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.088,0.005,0.000,0.000
2022-12-19 08:24:44.948700,-8.762050,4.188100,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:24:45.000000,-8.762050,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.012,0.023,0.000,0.000
2022-12-19 08:24:46.000000,-8.762060,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.003,0.000,0.000
2022-12-19 08:24:47.000000,-8.762060,4.188100,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.000,0.005,0.000,0.000
2022-12-19 08:24:48.000000,-8.762070,4.188110,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.005,0.006,0.000,0.000
2022-12-19 08:24:49.000000,-8.762070,4.188110,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.003,0.000,0.000
2022-12-19 08:24:50.000000,-8.762070,4.188120,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.005,0.000,0.000
2022-12-19 08:24:51.000000,-8.762070,4.188120,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.128,,0.000,0.000
2022-12-19 08:24:52.000000,-8.762070,4.188130,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.094,0.002,0.000,0.000
2022-12-19 08:24:53.000000,-8.762070,4.188140,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,,0.000,0.000
2022-12-19 08:24:54.000000,-8.762070,4.188150,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.062,0.003,0.000,0.000
2022-12-19 08:24:55.000000,-8.762070,4.188160,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.078,0.002,0.000,0.000
2022-12-19 08:24:56.000000,-8.762060,4.188170,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,,0.000,0.000
2022-12-19 08:24:57.000000,-8.762060,4.188180,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.078,0.003,0.000,0.000
2022-12-19 08:24:58.000000,-8.762060,4.188190,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.064,0.004,0.000,0.000
2022-12-19 08:24:59.000000,-8.762060,4.188200,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,,0.000,0.000
2022-12-19 08:25:00.000000,-8.762060,4.188210,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.090,0.002,0.000,0.000
2022-12-19 08:25:01.000000,-8.762060,4.188230,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.033,0.007,0.000,0.000
2022-12-19 08:25:02.000000,-8.762060,4.188240,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.010,0.001,0.000
2022-12-19 08:25:03.000000,-8.762060,4.188250,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.063,0.006,0.000,0.000
2022-12-19 08:25:03.813497,-8.762052,4.188258,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:25:03.895242,-8.762051,4.188259,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:25:04.000000,-8.762050,4.188260,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.016,0.013,0.001,0.000
2022-12-19 08:25:04.061327,-8.762050,4.188262,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:25:04.345629,-8.762050,4.188267,,,,,,eventA6-r10,,,,,,,,,,,,,
2022-12-19 08:25:05.000000,-8.762050,4.188280,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.008,0.000,0.000
2022-12-19 08:25:06.000000,-8.762050,4.188290,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.003,0.000,0.000
2022-12-19 08:25:07.000000,-8.762050,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.006,0.000,0.000
2022-12-19 08:25:08.000000,-8.762050,4.188320,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.013,0.001,0.000
2022-12-19 08:25:09.000000,-8.762050,4.188330,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.080,0.002,0.000,0.000
2022-12-19 08:25:10.000000,-8.762060,4.188340,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.006,0.000,0.000
2022-12-19 08:25:11.000000,-8.762060,4.188350,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.010,0.000,0.000
2022-12-19 08:25:12.000000,-8.762060,4.188360,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.078,0.002,0.000,0.000
2022-12-19 08:25:13.000000,-8.762060,4.188370,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.006,0.000,0.000
2022-12-19 08:25:14.000000,-8.762060,4.188380,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.011,0.012,0.000,0.000
2022-12-19 08:25:15.000000,-8.762060,4.188390,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.003,0.000,0.000
2022-12-19 08:25:16.000000,-8.762060,4.188390,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.079,0.000,0.000
2022-12-19 08:25:17.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.002,0.000,0.000
2022-12-19 08:25:18.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.042,0.003,0.000,0.000
2022-12-19 08:25:19.000000,-8.762200,4.188430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.021,0.000,0.000
2022-12-19 08:25:20.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.054,,0.000,0.000
2022-12-19 08:25:21.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.005,0.000,0.000
2022-12-19 08:25:22.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,,0.000,0.000
2022-12-19 08:25:23.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.001,0.000,0.000
2022-12-19 08:25:24.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.003,0.000,0.000
2022-12-19 08:25:25.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.020,0.000,0.000
2022-12-19 08:25:26.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.003,0.002,0.000,0.001
2022-12-19 08:25:27.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.004,0.000,0.000
2022-12-19 08:25:28.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.023,0.000,0.001
2022-12-19 08:25:29.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.045,0.003,0.000,0.000
2022-12-19 08:25:30.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.007,0.000,0.001
2022-12-19 08:25:31.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.089,,0.000,0.000
2022-12-19 08:25:32.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.004,0.000,0.001
2022-12-19 08:25:33.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.078,,0.000,0.000
2022-12-19 08:25:34.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.062,0.002,0.000,0.001
2022-12-19 08:25:35.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.062,0.003,0.000,0.000
2022-12-19 08:25:36.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.073,0.201,0.000,0.000
2022-12-19 08:25:37.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.003,0.000,0.000
2022-12-19 08:25:38.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.045,0.005,0.000,0.000
2022-12-19 08:25:39.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.062,,0.000,0.000
2022-12-19 08:25:40.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.057,0.002,0.000,0.000
2022-12-19 08:25:41.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.078,0.003,0.000,0.000
2022-12-19 08:25:42.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,,0.000,0.000
2022-12-19 08:25:43.000000,-8.762060,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,,0.003,0.000,0.000
2022-12-19 08:25:44.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,,0.000,0.000
2022-12-19 08:25:45.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.036,0.003,0.000,0.000
2022-12-19 08:25:46.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.002,0.002,0.000,0.000
2022-12-19 08:25:47.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.003,,0.000,0.000
2022-12-19 08:25:48.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.001,0.005,0.000,0.000
2022-12-19 08:25:49.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.004,0.002,0.000,0.000
2022-12-19 08:25:50.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.069,0.005,0.000,0.000
2022-12-19 08:25:51.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,409,Band 66,0.007,0.009,0.000,0.000
2022-12-19 08:25:51.600568,-8.762060,4.188410,,,,,,eventA3,,,,,,,,,,,,,
2022-12-19 08:25:51.672364,-8.762060,4.188410,,,,,,Handover Attempt,409,43,Intraband,,,,,,,,,,
2022-12-19 08:25:51.673380,-8.762060,4.188410,,,,,,Handover Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.021,,,,,,,
2022-12-19 08:25:51.673721,-8.762060,4.188410,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,
2022-12-19 08:25:51.674186,-8.762060,4.188410,,,,,,Received RAR[True],,,,,,,,,,,,,
2022-12-19 08:25:51.674273,-8.762060,4.188410,,,,,,PRACH: Msg2(RAR),,,,,,,33,,,,,,
2022-12-19 08:25:51.674306,-8.762060,4.188410,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,
2022-12-19 08:25:51.805260,-8.762060,4.188410,,,,,,TAU Success,,,,,,,,,,,,,
2022-12-19 08:25:52.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.000,0.006,0.000,0.000
2022-12-19 08:25:53.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.002,,0.000,0.000
2022-12-19 08:25:54.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.146,0.002,0.000,0.000
2022-12-19 08:25:55.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,,0.003,0.000,0.000
2022-12-19 08:25:56.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.069,0.017,0.000,0.000
2022-12-19 08:25:57.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.069,0.002,0.000,0.000
2022-12-19 08:25:58.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.062,,0.000,0.000
2022-12-19 08:25:59.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.089,0.005,0.000,0.000
2022-12-19 08:26:00.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.054,0.003,0.000,0.000
2022-12-19 08:26:01.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,,,0.000,0.000
2022-12-19 08:26:02.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.062,0.004,0.000,0.000
2022-12-19 08:26:03.000000,-8.762060,4.188410,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.062,,0.000,0.000
2022-12-19 08:26:04.000000,-8.762060,4.188420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.078,0.003,0.000,0.000
2022-12-19 08:26:05.000000,-8.762060,4.188420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,43,Band 66,0.078,0.003,0.000,0.000
