TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-18 09:48:08.479929,-8.763260,4.188155,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:48:08.480006,-8.763260,4.188155,,,,,,PRACH: Msg2(RAR),,,,,,,,36,,,,,,,,,,,,,,
2022-12-18 09:48:08.480045,-8.763260,4.188155,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:48:09.000000,-8.763260,4.188160,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.008,0.000,0.000
2022-12-18 09:48:10.000000,-8.763260,4.188160,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.003,0.000,0.000
2022-12-18 09:48:11.000000,-8.763260,4.188170,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:12.000000,-8.763260,4.188170,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:48:13.000000,-8.763260,4.188180,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.009,0.000,0.000
2022-12-18 09:48:14.000000,-8.763260,4.188180,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:48:15.000000,-8.763260,4.188180,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.163,0.003,0.000,0.000
2022-12-18 09:48:16.000000,-8.763260,4.188180,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:17.000000,-8.763260,4.188180,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:48:18.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.005,0.000,0.000
2022-12-18 09:48:19.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.003,0.000,0.000
2022-12-18 09:48:20.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.006,0.000,0.000
2022-12-18 09:48:21.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.004,0.000,0.000
2022-12-18 09:48:22.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:23.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.003,0.000,0.000
2022-12-18 09:48:24.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.006,0.000,0.000
2022-12-18 09:48:25.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.065,0.004,0.000,0.000
2022-12-18 09:48:26.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:48:27.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:48:28.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.004,0.000,0.000
2022-12-18 09:48:29.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.007,0.000,0.000
2022-12-18 09:48:30.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.008,0.000,0.000
2022-12-18 09:48:31.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.003,0.000,0.000
2022-12-18 09:48:32.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:48:33.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.006,0.000,0.000
2022-12-18 09:48:34.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.006,0.000,0.000
2022-12-18 09:48:35.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.006,0.000,0.000
2022-12-18 09:48:36.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.003,0.000,0.000
2022-12-18 09:48:37.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.007,0.000,0.000
2022-12-18 09:48:38.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:48:39.000000,-8.763260,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:40.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:48:41.000000,-8.763250,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:48:42.000000,-8.763240,4.188190,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:48:43.000000,-8.763240,4.188200,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:48:44.000000,-8.763240,4.188200,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.006,0.000,0.000
2022-12-18 09:48:45.000000,-8.763240,4.188210,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.004,0.008,0.000,0.000
2022-12-18 09:48:45.811240,-8.763240,4.188210,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:48:46.000000,-8.763240,4.188210,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:47.000000,-8.763250,4.188220,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.003,0.004,0.000,0.000
2022-12-18 09:48:48.000000,-8.763250,4.188220,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:48:49.000000,-8.763250,4.188220,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:48:50.000000,-8.763250,4.188220,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:48:51.000000,-8.763250,4.188230,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:48:52.000000,-8.763250,4.188230,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:48:53.000000,-8.763250,4.188240,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:48:54.000000,-8.763250,4.188250,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:48:55.000000,-8.763250,4.188250,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:48:56.000000,-8.763250,4.188260,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:48:57.000000,-8.763260,4.188270,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:48:58.000000,-8.763260,4.188270,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.001,,0.000,0.000
2022-12-18 09:48:59.000000,-8.763260,4.188280,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,,,,,,100,Band 66,,,,,0.094,0.006,0.000,0.000
2022-12-18 09:49:00.000000,-8.763260,4.188290,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,,,,,,100,Band 66,,,,,0.012,0.008,0.000,0.000
2022-12-18 09:49:00.826414,-8.763260,4.188290,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:00.872061,-8.763260,4.188290,,,,,,Handover Attempt,,100,445,Intraband,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:00.873370,-8.763260,4.188290,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.023,,,,,,,,,,,,,,,
2022-12-18 09:49:00.873590,-8.763260,4.188290,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:00.873950,-8.763260,4.188290,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:00.874023,-8.763260,4.188290,,,,,,PRACH: Msg2(RAR),,,,,,,,33,,,,,,,,,,,,,,
2022-12-18 09:49:00.874044,-8.763260,4.188290,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:01.000000,-8.763260,4.188290,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,445,Band 66,,,,,0.005,0.009,0.000,0.000
2022-12-18 09:49:02.000000,-8.763260,4.188300,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.003,0.003,0.000,0.000
2022-12-18 09:49:03.000000,-8.763260,4.188300,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:04.000000,-8.763260,4.188300,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:05.000000,-8.763260,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:49:06.000000,-8.763260,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:07.000000,-8.763260,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:08.000000,-8.763260,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.007,0.000,0.000
2022-12-18 09:49:09.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:10.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.009,0.000,0.000
2022-12-18 09:49:11.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.039,0.003,0.000,0.000
2022-12-18 09:49:12.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:13.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:14.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:15.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.018,0.004,0.000,0.000
2022-12-18 09:49:16.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.038,0.004,0.000,0.000
2022-12-18 09:49:17.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.005,0.006,0.000,0.000
2022-12-18 09:49:18.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:19.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:20.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,,0.000,0.000
2022-12-18 09:49:21.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:22.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:23.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:24.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:25.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.282,0.007,0.001,0.000
2022-12-18 09:49:26.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:27.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:28.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,,0.000,0.000
2022-12-18 09:49:29.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:30.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.002,0.008,0.001,0.001
2022-12-18 09:49:31.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.008,0.000,0.000
2022-12-18 09:49:32.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.009,0.004,0.001,0.000
2022-12-18 09:49:33.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:34.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.007,0.001,0.000
2022-12-18 09:49:35.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:36.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:37.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:38.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.006,0.000,0.000
2022-12-18 09:49:39.000000,-8.763250,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:40.000000,-8.763240,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.002,0.006,0.000,0.000
2022-12-18 09:49:41.000000,-8.763240,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.022,0.004,0.000,0.000
2022-12-18 09:49:42.000000,-8.763240,4.188310,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.083,0.004,0.000,0.000
2022-12-18 09:49:43.000000,-8.763240,4.188320,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:49:44.000000,-8.763240,4.188320,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.012,0.078,0.000,0.000
2022-12-18 09:49:45.000000,-8.763240,4.188330,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.180,0.380,0.099,0.221
2022-12-18 09:49:46.000000,-8.763240,4.188330,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.008,0.000,0.000
2022-12-18 09:49:47.000000,-8.763240,4.188330,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.007,0.000,0.000
2022-12-18 09:49:48.000000,-8.763240,4.188340,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.004,0.000,0.000
2022-12-18 09:49:49.000000,-8.763240,4.188350,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.008,0.000,0.000
2022-12-18 09:49:50.000000,-8.763250,4.188360,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.055,0.003,0.000,0.000
2022-12-18 09:49:51.000000,-8.763250,4.188370,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.009,0.000,0.000
2022-12-18 09:49:52.000000,-8.763260,4.188380,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.000,0.005,0.000,0.000
2022-12-18 09:49:53.000000,-8.763270,4.188390,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.002,0.007,0.000,0.000
2022-12-18 09:49:54.000000,-8.763270,4.188400,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,445,Band 66,,,,,0.001,0.003,0.000,0.000
2022-12-18 09:49:55.000000,-8.763280,4.188410,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,445,Band 66,,,,,0.010,0.007,0.000,0.000
2022-12-18 09:49:55.509454,-8.763280,4.188415,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:55.510828,-8.763280,4.188415,,,,,,Handover Attempt,,445,218,Intraband,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:55.565368,-8.763280,4.188416,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.026,,,,,,,,,,,,,,,
2022-12-18 09:49:55.565953,-8.763280,4.188416,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:55.566181,-8.763280,4.188416,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:55.566198,-8.763280,4.188416,,,,,,PRACH: Msg2(RAR),,,,,,,,45,,,,,,,,,,,,,,
2022-12-18 09:49:55.566243,-8.763280,4.188416,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:49:56.000000,-8.763280,4.188420,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.008,0.000,0.000
2022-12-18 09:49:57.000000,-8.763280,4.188430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.004,0.000,0.000
2022-12-18 09:49:58.000000,-8.763270,4.188440,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.001,0.002,0.000,0.001
2022-12-18 09:49:59.000000,-8.763260,4.188450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:50:00.000000,-8.763260,4.188450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.007,0.000,0.001
2022-12-18 09:50:01.000000,-8.763250,4.188460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.001,0.005,0.000,0.000
2022-12-18 09:50:02.000000,-8.763250,4.188470,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.011,0.013,0.000,0.000
2022-12-18 09:50:02.143519,-8.763250,4.188470,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:03.000000,-8.763250,4.188470,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.005,0.000,0.000
2022-12-18 09:50:04.000000,-8.763250,4.188480,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.033,0.006,0.000,0.000
2022-12-18 09:50:05.000000,-8.763250,4.188490,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.003,0.000,0.000
2022-12-18 09:50:06.000000,-8.763250,4.188500,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.007,0.000,0.001
2022-12-18 09:50:07.000000,-8.763250,4.188510,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.002,0.007,0.000,0.000
2022-12-18 09:50:08.000000,-8.763260,4.188520,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,218,Band 66,,,,,0.018,0.005,0.000,0.001
2022-12-18 09:50:08.282548,-8.763260,4.188523,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.797761,-8.763260,4.188528,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.910806,-8.763260,4.188529,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.912965,-8.763260,4.188529,,,,,,Handover Attempt,,218,283,Intraband,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.950562,-8.763260,4.188529,,,,,,Handover Success,,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.023,,,,,,,,,,,,,,,
2022-12-18 09:50:08.951104,-8.763260,4.188529,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.951624,-8.763260,4.188529,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:08.951725,-8.763260,4.188529,,,,,,PRACH: Msg2(RAR),,,,,,,,38,,,,,,,,,,,,,,
2022-12-18 09:50:08.951765,-8.763260,4.188529,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:09.000000,-8.763260,4.188530,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,283,Band 66,,,,,0.038,0.014,0.000,0.000
2022-12-18 09:50:09.118271,-8.763260,4.188531,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:09.518497,-8.763260,4.188535,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:09.603775,-8.763260,4.188536,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:50:09.994845,-8.763260,4.188540,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,
